date,weather_1,weather_2,high,low,wind
2016-02-01,小雨,雨夹雪,10,1,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-02,多云,多云,10,2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-03,多云,多云,16,3,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-04,多云,小雨,12,2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-05,阴,阴,10,2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-06,阴,阴,7,2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-07,多云,多云,11,2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-08,多云,晴,15,4,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-09,晴,多云,18,5,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-10,多云,晴,18,5,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-11,晴,晴,20,6,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-12,晴,晴,20,8,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-13,晴,晴,20,6,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-14,晴,多云,21,3,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-15,多云,晴,18,5,无持续风向 ≤3级 /西南风 3-4级
2016-02-16,晴,晴,20,4,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-17,晴,晴,20,2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-18,晴,阴,20,3,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-19,阴,阴,12,4,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-20,阴,多云,9,4,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-21,多云,多云,19,6,西南风 3-4级 /西南风 3-4级
2016-02-22,多云,多云,20,7,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-23,小雨,小雨,16,5,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-24,小雨,小到中雨,8,3,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-25,小到中雨,小雨,6,3,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-26,小雨,多云,6,2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-27,多云,阵雨,16,4,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-28,多云,多云,16,3,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-29,多云,多云,15,4,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-01,多云,晴,16,5,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-02,晴,晴,18,6,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-03,晴,晴,19,6,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-04,晴,多云,21,7,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-05,多云,晴,18,7,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-06,晴,晴,21,7,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-07,晴,晴,24,9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-08,晴,晴,23,9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-09,晴,多云,22,8,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-10,阴,阴,18,9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-11,多云,晴,20,9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-12,晴,晴,24,9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-13,晴,晴,24,10,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-14,晴,晴,24,9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-15,多云,晴,25,13,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-16,晴,多云,25,13,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-17,多云,晴,24,9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-18,晴,晴,25,9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-19,晴,晴,24,10,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-20,晴,晴,25,11,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-21,晴,晴,24,10,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-22,多云,多云,24,9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-23,阴,小雨,20,8,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-24,小雨,小雨,14,7,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-25,晴,多云,18,7,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-26,阴,阴,18,7,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-27,阴,多云,16,8,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-28,多云,多云,22,10,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-29,多云,多云,24,10,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-30,晴,晴,24,10,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-31,晴,晴,25,10,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-01,多云,阵雨,25,12,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-02,阵雨,阵雨,25,11,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-03,多云,晴,24,11,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-04,晴,多云,25,12,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-05,多云,晴,26,14,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-06,晴,多云,27,12,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-07,晴,晴,26,13,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-08,晴,晴,27,14,西南风 3-4级 /无持续风向 ≤3级
2016-04-09,多云,晴,25,12,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-10,晴,晴,26,13,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-11,晴,晴,27,12,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-12,晴,晴,27,14,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-13,晴,晴,27,13,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-14,晴,晴,27,12,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-15,晴,晴,26,12,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-16,晴,小雨,27,13,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-17,小雨,阵雨,21,9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-18,阵雨,阵雨,22,11,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-19,阵雨,阵雨,23,13,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-20,阵雨,阵雨,24,12,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-21,阵雨,阵雨,24,12,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-22,阵雨,阵雨,21,11,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-23,阵雨,阵雨,23,11,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-24,阵雨,阵雨,24,13,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-25,晴,晴,25,12,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-26,晴,晴,25,13,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-27,晴,多云,25,14,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-28,晴,多云,26,13,无持续风向 ≤3级 /无持续风向 ≤3级
