date,weather_1,weather_2,high,low,wind
2015-01-01,晴,晴,7,-3,东南风 ≤3级 /南风 ≤3级
2015-01-02,多云,晴,10,-3,东风 ≤3级 /北风 ≤3级
2015-01-03,晴,多云,15,3,南风 ≤3级 /东南风 ≤3级
2015-01-04,晴,多云,17,7,东南风 3-4级 /东南风 3-4级
2015-01-05,小雨,小雨,14,3,西北风 3-4级 /东北风 3-4级
2015-01-06,雨夹雪,多云,6,-2,东北风 3-4级 /东风 ≤3级
2015-01-07,晴,晴,9,-2,西北风 ≤3级 /东南风 ≤3级
2015-01-08,多云,晴,10,-1,东南风 ≤3级 /南风 ≤3级
2015-01-09,晴,多云,14,0,西风 ≤3级 /南风 ≤3级
2015-01-10,多云,晴,15,0,南风 ≤3级 /北风 ≤3级
2015-01-11,多云,多云,16,1,东北风 ≤3级 /东风 3-4级
2015-01-12,多云,小雨,11,3,东风 3-4级 /东风 3-4级
2015-01-13,小雨,小雨,8,4,东风 3-4级 /东北风 ≤3级
2015-01-14,阴,多云,8,3,西北风 ≤3级 /东南风 ≤3级
2015-01-15,多云,多云,9,1,北风 ≤3级 /北风 ≤3级
2015-01-16,晴,多云,10,-2,北风 ≤3级 /北风 ≤3级
2015-01-17,晴,晴,7,-1,北风 ≤3级 /北风 ≤3级
2015-01-18,多云,晴,11,-1,北风 ≤3级 /北风 ≤3级
2015-01-19,多云,多云,13,5,北风 ≤3级 /东南风 ≤3级
2015-01-20,阴,多云,13,4,北风 ≤3级 /北风 ≤3级
2015-01-21,晴,晴,12,-2,北风 ≤3级 /北风 ≤3级
2015-01-22,晴,晴,9,-1,北风 ≤3级 /北风 ≤3级
2015-01-23,晴,多云,14,5,北风 ≤3级 /东风 ≤3级
2015-01-24,阴,小雨,16,8,北风 ≤3级 /北风 ≤3级
2015-01-25,小雨,阴,11,3,北风 ≤3级 /北风 ≤3级
2015-01-26,阴,小雨,8,3,北风 ≤3级 /北风 ≤3级
2015-01-27,小雨,小雪,5,0,北风 ≤3级 /北风 ≤3级
2015-01-28,雨夹雪,暴雪,2,-2,北风 ≤3级 /北风 ≤3级
2015-01-29,中雪,小雪,1,-2,东北风 3-4级 /北风 3-4级
2015-01-30,多云,多云,3,-3,北风 ≤3级 /北风 ≤3级
2015-01-31,阴,阴,3,0,北风 ≤3级 /北风 ≤3级
2015-02-01,雨夹雪,多云,4,-2,北风 ≤3级 /北风 ≤3级
2015-02-02,小雨,阴,6,0,北风 ≤3级 /东风 ≤3级
2015-02-03,阴,多云,6,0,北风 ≤3级 /北风 ≤3级
2015-02-04,多云,晴,9,-2,北风 ≤3级 /北风 ≤3级
2015-02-05,晴,多云,8,-1,北风 ≤3级 /北风 ≤3级
2015-02-06,晴,晴,10,0,北风 ≤3级 /北风 ≤3级
2015-02-07,多云,晴,13,-1,北风 ≤3级 /西北风 ≤3级
2015-02-08,晴,晴,7,-3,北风 ≤3级 /北风 ≤3级
2015-02-09,晴,晴,7,-2,南风 ≤3级 /东南风 ≤3级
2015-02-10,晴,多云,11,3,北风 ≤3级 /东南风 ≤3级
2015-02-11,晴,晴,15,0,北风 ≤3级 /北风 ≤3级
2015-02-12,晴,晴,14,4,东风 ≤3级 /东南风 ≤3级
2015-02-13,多云,多云,16,5,东南风 ≤3级 /东南风 ≤3级
2015-02-14,阴,小雨,19,11,东南风 3-4级 /南风 3-4级
2015-02-15,小雨,多云,15,7,西北风 ≤3级 /西北风 3-4级
2015-02-16,多云,多云,15,3,西北风 ≤3级 /东风 ≤3级
2015-02-17,晴,晴,16,3,东风 ≤3级 /东风 3-4级
2015-02-18,晴,多云,14,2,东风 3-4级 /东风 3-4级
2015-02-19,多云,小雨,11,5,东风 3-4级 /东风 3-4级
2015-02-20,小雨,小雨,9,6,东风 ≤3级 /西北风 3-4级
2015-02-21,阴,多云,11,4,西北风 3-4级 /北风 3-4级
2015-02-22,阴,小雨,12,4,东北风 ≤3级 /东风 ≤3级
2015-02-23,阴,多云,11,3,东风 3-4级 /东风 ≤3级
2015-02-24,阴,小雨,13,7,东风 ≤3级 /东风 ≤3级
2015-02-25,小雨,阴,13,6,东北风 ≤3级 /东北风 3-4级
2015-02-26,阴,小雨,13,4,东风 3-4级 /东风 4-5级
2015-02-27,小雨,雨夹雪,5,2,东风 4-5级 /东北风 4-5级
2015-02-28,雨夹雪,多云,3,0,东北风 3-4级 /西风 ≤3级
2015-03-01,多云,多云,10,2,南风 ≤3级 /东南风 ≤3级
2015-03-02,阴,阴,13,7,南风 3-4级 /西北风 4-5级
2015-03-03,多云,多云,13,1,西北风 4-5级 /东北风 3-4级
2015-03-04,多云,雨夹雪,8,1,东北风 3-4级 /东风 3-4级
2015-03-05,雨夹雪,阴,5,0,东风 3-4级 /东北风 ≤3级
2015-03-06,阴,多云,7,2,东南风 ≤3级 /东风 ≤3级
2015-03-07,多云,阴,12,6,东南风 ≤3级 /东风 ≤3级
2015-03-08,阴,多云,13,3,北风 ≤3级 /北风 ≤3级
2015-03-09,多云,多云,14,1,东北风 3-4级 /东北风 3-4级
2015-03-10,多云,多云,9,2,东风 ≤3级 /东南风 ≤3级
2015-03-11,多云,多云,13,4,南风 ≤3级 /南风 ≤3级
2015-03-12,晴,多云,17,5,南风 3-4级 /南风 3-4级
2015-03-13,多云,多云,20,9,东风 ≤3级 /东风 3-4级
2015-03-14,小雨,阴,13,9,东风 ≤3级 /东北风 ≤3级
2015-03-15,阴,阴,16,11,东风 3-4级 /东南风 ≤3级
2015-03-16,阴,阴,20,13,东南风 3-4级 /东南风 3-4级
2015-03-17,中雨,中雨,18,11,东北风 3-4级 /东北风 3-4级
2015-03-18,小雨,小雨,13,10,北风 3-4级 /北风 ≤3级
2015-03-19,小雨,小雨,15,9,东北风 ≤3级 /东北风 ≤3级
2015-03-20,小雨,多云,14,8,东北风 ≤3级 /西北风 ≤3级
2015-03-21,晴,多云,20,8,西风 ≤3级 /东风 3-4级
2015-03-22,多云,多云,22,9,东风 3-4级 /东风 3-4级
2015-03-23,多云,多云,17,6,东风 3-4级 /东风 3-4级
2015-03-24,多云,多云,18,7,东风 3-4级 /东风 3-4级
2015-03-25,晴,阴,18,9,东南风 4-5级 /东风 3-4级
2015-03-26,小雨,阴,17,9,东风 3-4级 /东风 ≤3级
2015-03-27,阴,多云,17,10,东南风 ≤3级 /东南风 ≤3级
2015-03-28,多云,多云,22,12,东南风 ≤3级 /南风 ≤3级
2015-03-29,多云,阴,24,13,东风 3-4级 /东风 3-4级
2015-03-30,小雨,阴,26,16,北风 ≤3级 /北风 ≤3级
2015-03-31,多云,小雨,27,20,南风 3-4级 /南风 ≤3级
2015-04-01,雷阵雨,雷阵雨,25,14,东风 4-5级 /南风 4-5级
2015-04-02,雷阵雨,阴,25,13,东风 3-4级 /东风 ≤3级
2015-04-03,阴,小雨,17,10,东风 3-4级 /北风 ≤3级
2015-04-04,小雨,中雨,14,12,北风 ≤3级 /北风 ≤3级
2015-04-05,小雨,中雨,15,10,北风 ≤3级 /北风 3-4级
2015-04-06,中雨,中雨,12,8,北风 3-4级 /北风 ≤3级
2015-04-07,小雨,多云,8,3,东北风 3-4级 /东北风 ≤3级
2015-04-08,多云,多云,13,7,东风 3-4级 /东风 ≤3级
2015-04-09,多云,多云,16,6,东南风 ≤3级 /东风 ≤3级
2015-04-10,多云,多云,19,10,东风 ≤3级 /东风 ≤3级
2015-04-11,多云,多云,21,10,东风 ≤3级 /东风 ≤3级
2015-04-12,阵雨,多云,21,5,西北风 4-5级 /西风 4-5级
2015-04-13,小雨,多云,13,7,西北风 4-5级 /西风 3-4级
2015-04-14,晴,多云,20,10,西风 3-4级 /南风 3-4级
2015-04-15,多云,多云,25,13,南风 4-5级 /南风 3-4级
2015-04-16,多云,多云,22,11,北风 3-4级 /东风 3-4级
2015-04-17,多云,阴,26,18,东南风 3-4级 /东南风 3-4级
2015-04-18,小雨,小雨,23,18,南风 3-4级 /南风 ≤3级
2015-04-19,中雨,小雨,21,11,北风 4-5级 /北风 3-4级
2015-04-20,阴,多云,17,11,北风 ≤3级 /东风 ≤3级
2015-04-21,晴,多云,21,9,东南风 ≤3级 /北风 ≤3级
2015-04-22,多云,多云,26,14,东南风 ≤3级 /东风 ≤3级
2015-04-23,多云,多云,28,15,东南风 ≤3级 /东南风 ≤3级
2015-04-24,多云,多云,27,16,东风 ≤3级 /东南风 ≤3级
2015-04-25,晴,多云,27,14,东南风 ≤3级 /东南风 ≤3级
2015-04-26,多云,多云,28,16,东南风 ≤3级 /南风 ≤3级
2015-04-27,多云,雷阵雨,28,19,南风 3-4级 /南风 ≤3级
2015-04-28,小雨,多云,31,18,西风 4-5级 /北风 3-4级
2015-04-29,多云,晴,26,14,北风 3-4级 /东北风 ≤3级
2015-04-30,晴,多云,27,16,东风 ≤3级 /东风 3-4级
2015-05-01,多云,大雨,28,18,东南风 3-4级 /北风 4-5级
2015-05-02,小雨,多云,23,14,北风 4-5级 /西北风 ≤3级
2015-05-03,多云,多云,26,17,北风 ≤3级 /东风 ≤3级
